kr_id,obj_Id,owner_id,company_id,created_at,is_complete,name
1872,552,105049,711,27/06/2024 15:14,0,Amon KR 3.2: Achieve 500 new originations for EWA through SMS and In app campaigns every month
1873,552,105049,711,27/06/2024 15:14,0,Amon KR 3.3: Create customer testimonials to be shared on Social media every month to generate 5 unique leads per month
1874,552,62158,711,27/06/2024 15:15,0,Marcel KR 3.1: Generate 50 MQLs through Content/ blogs and email campaigns every quarter.
1875,552,62158,711,27/06/2024 15:15,0,Marcel KR 3.2: Generate 50 MQLs through digital events/webinars every quarter
1876,552,62158,711,27/06/2024 15:15,0,Marcel 3.3: Run 2 monthly email campaigns for financial services with an average of 70% open rates.
1877,552,43889,711,27/06/2024 15:19,0,Irene KR 3.1: Generate 120 MQLs for Global Saas through social Media Campaigns for Q2
1878,552,43889,711,27/06/2024 15:19,0,Irene KR 3.2: Generate 4 EoR MQLs through Social media platforms and Content
1879,552,43889,711,27/06/2024 15:19,0,Irene Kimani KR 3.3: Achieve a 20% conversion of social media generated MQLs every quarter
1880,552,47989,711,27/06/2024 15:24,0,David KR 3.1: Achieve a 10% MoM growth on organic traffic conversion every month
1881,552,47989,711,27/06/2024 15:24,0,David KR 3.2: Generate 100 MQLs for global Saas per month through SEO optimization efforts
1882,552,47989,711,27/06/2024 15:24,0,David KR 3.3: Generate 10 MQLs for EOR per month through SEO optimization efforts
1883,554,119087,5738,27/06/2024 16:01,0,Integrity-Alignment with Company values-100% Alignment
1884,555,119087,5738,27/06/2024 16:02,0,Integrity-Alignment with Company values-100% Alignment
1885,554,119087,5738,27/06/2024 16:10,0,Customer Focus-Alignment with Company values-100% Alignment
1886,554,119087,5738,27/06/2024 16:10,0,Innovation-Alignment with Company values-100% Alignment
1887,554,119087,5738,27/06/2024 16:10,0,Resilience-Alignment with Company values-100% Alignment
1888,554,119087,5738,27/06/2024 16:10,0,Respect-Alignment with Company values-100% Alignment
1889,554,119087,5738,27/06/2024 16:10,0,Collaboration-Alignment with Company values-100% Alignment
1890,554,119087,5738,27/06/2024 16:10,0,Leadership-Alignment with Company values-100% Alignment
1891,554,102756,5738,27/06/2024 17:51,0,"Integrity	-Alignment with Company Values-Achieve 100% Alignment"
1892,554,102756,5738,27/06/2024 17:51,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
1893,554,102756,5738,27/06/2024 17:51,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1894,554,102756,5738,27/06/2024 17:51,0,Resilience-Alignment with Company Values-Achieve 100% Alignment
1895,554,102756,5738,27/06/2024 17:51,0,Respect-Alignment with Company values-Achieve 100% Alignment
1896,554,102756,5738,27/06/2024 17:51,0,"Collaboration	Alignment with Company values	Achieve 100% Alignment"
1897,554,102756,5738,27/06/2024 17:51,0,"Leadership	Alignment with Company values	Achieve 100% Alignment"
1898,554,102747,5738,27/06/2024 17:51,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1899,554,102747,5738,27/06/2024 17:51,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
1900,554,102747,5738,27/06/2024 17:51,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1901,554,102747,5738,27/06/2024 17:51,0,Resilience-Alignment with Company values-Achieve 100% Alignment
1902,554,102747,5738,27/06/2024 17:51,0,"Respect	Alignment with Company values	Achieve 100% Alignment"
1903,554,102747,5738,27/06/2024 17:51,0,"Collaboration-Alignment with Company values	-Achieve 100% Alignment"
1904,554,102747,5738,27/06/2024 17:52,0,Leadership-Alignment with Company values-Achieve 100% Alignment
1905,554,108308,5738,27/06/2024 17:52,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1906,554,108308,5738,27/06/2024 17:52,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
1907,554,108308,5738,27/06/2024 17:52,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1908,554,108308,5738,27/06/2024 17:52,0,Resilience-Alignment with Company values-Achieve 100% Alignment
1909,554,108308,5738,27/06/2024 17:52,0,Respect-Alignment with Company values-Achieve 100% Alignment
1910,554,108308,5738,27/06/2024 17:52,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
1911,554,108308,5738,27/06/2024 17:52,0,Leadership-Alignment with Company values-Achieve 100% Alignment
1912,554,114640,5738,27/06/2024 17:52,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1913,554,114640,5738,27/06/2024 17:52,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
1914,554,114640,5738,27/06/2024 17:52,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1915,554,114640,5738,27/06/2024 17:52,0,Resilience-Alignment with Company values-Achieve 100% Alignment
1916,554,114640,5738,27/06/2024 17:52,0,Respect-Alignment with Company values-Achieve 100% Alignment
1917,554,114640,5738,27/06/2024 17:52,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
1918,554,114640,5738,27/06/2024 17:52,0,Leadership-Alignment with Company values-Achieve 100% Alignment
1919,554,122132,5738,27/06/2024 17:52,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1920,554,122132,5738,27/06/2024 17:52,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
1921,554,122132,5738,27/06/2024 17:52,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1922,554,122132,5738,27/06/2024 17:52,0,Resilience-Alignment with Company values-Achieve 100% Alignment
1923,554,122132,5738,27/06/2024 17:52,0,Respect-Alignment with Company values-Achieve 100% Alignment
1924,554,122132,5738,27/06/2024 17:52,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
1925,554,122132,5738,27/06/2024 17:52,0,Leadership-Alignment with Company values-Achieve 100% Alignment
1926,554,102751,5738,27/06/2024 17:52,0,Integrity-Alignment with Company values
1927,554,102751,5738,27/06/2024 17:52,0,Customer Focus-Alignment with Company values
1928,554,102751,5738,27/06/2024 17:52,0,Innovation-Alignment with Company values
1929,554,102751,5738,27/06/2024 17:52,0,Resilience-Alignment with Company values
1930,554,102751,5738,27/06/2024 17:52,0,Respect-Alignment with Company values
1931,554,102751,5738,27/06/2024 17:52,0,Collaboration-Alignment with Company values
1932,554,102751,5738,27/06/2024 17:52,0,Leadership-Alignment with Company values
1933,554,103266,5738,27/06/2024 17:52,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1934,554,103266,5738,27/06/2024 17:53,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1935,554,103266,5738,27/06/2024 17:53,0,Resilience-Alignment with Company Values-Achieve 100% Alignment
1936,554,103266,5738,27/06/2024 17:53,0,Respect-Alignment with Company values-Achieve 100% Alignment
1937,554,103266,5738,27/06/2024 17:53,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
1938,554,103266,5738,27/06/2024 17:53,0,Leadership- Alignment with Company values- Achieve 100% Alignment
1939,554,102749,5738,27/06/2024 17:53,0,"Integrity	 Alignment with Company values 	 Achieve 100% Alignment"
1940,554,102749,5738,27/06/2024 17:53,0,"Innovation	 Alignment with Company values 	 Achieve 100% Alignment"
1941,554,102749,5738,27/06/2024 17:53,0,"Resilience	 Alignment with Company values 	 Achieve 100% Alignment"
1942,554,102749,5738,27/06/2024 17:53,0,"Respect Alignment with Company values 	 Achieve 100% Alignment"
1943,554,102749,5738,27/06/2024 17:53,0,"Collaboration	 Alignment with Company values 	 Achieve 100% Alignment"
1944,554,102749,5738,27/06/2024 17:53,0,"Leadership	 Alignment with Company values 	 Achieve 100% Alignment"
1945,554,102758,5738,27/06/2024 17:53,0,"Integrity	Alignment with Company values"
1946,554,102758,5738,27/06/2024 17:53,0,"Customer Focus	Alignment with Company values"
1947,554,102758,5738,27/06/2024 17:53,0,"Innovation	Alignment with Company values"
1948,554,102758,5738,27/06/2024 17:53,0,"Resilience	Alignment with Company values"
1949,554,102758,5738,27/06/2024 17:53,0,"Respect	Alignment with Company values"
1950,554,102758,5738,27/06/2024 17:53,0,"Collaboration	Alignment with Company values"
1951,554,102758,5738,27/06/2024 17:53,0,"Leadership	Alignment with Company values"
1952,554,102750,5738,27/06/2024 17:53,0,"Integrity	 Alignment with Company values 	 Achieve 100% Alignment"
1953,554,102750,5738,27/06/2024 17:53,0,"Customer Focus	 Alignment with Company values 	 Achieve 100% Alignment"
1954,554,102750,5738,27/06/2024 17:53,0,"Innovation	 Alignment with Company values 	 Achieve 100% Alignment"
1955,554,102750,5738,27/06/2024 17:53,0,"Resilience	 Alignment with Company values 	 Achieve 100% Alignment"
1956,554,102750,5738,27/06/2024 17:53,0,"Respect	 Alignment with Company values 	 Achieve 100% Alignment"
1957,554,102750,5738,27/06/2024 17:53,0,"Collaboration	 Alignment with Company values 	 Achieve 100% Alignment"
1958,554,102750,5738,27/06/2024 17:53,0,"Leadership	 Alignment with Company values 	 Achieve 100% Alignment"
1959,556,128078,7543,27/06/2024 20:35,0,HAVING INSTALLED ATLEAST 7 ACCOUNST WITHIN THE MONTH
1960,558,136169,5220,28/06/2024 09:57,0,Test Department
1961,560,128456,7583,28/06/2024 10:11,0,Stock Model Product Launch
1962,561,71518,711,28/06/2024 13:19,0,FS T2 KR 2.1: Increase number of MOUs signed to 30 by 2nd quarter
1963,561,88381,711,28/06/2024 13:23,0,FS T2 KR 2.1: Increase number of MOUs signed to 30 by 2nd quarter
1964,561,71518,711,28/06/2024 13:23,0,F2 T2 KR 2.2: Increase number of company visits per week to 36 by second quarter
1965,561,88381,711,28/06/2024 13:23,0,F2 T2 KR 2.2: Increase number of company visits per week to 36 by second quarter
1966,561,42013,711,28/06/2024 13:23,0,F2 T2 KR 2.2: Increase number of company visits per week to 36 by second quarter
1967,561,71518,711,28/06/2024 13:28,0,F2 T2 KR 2.3: Weekly trainings - 12 in a quarter
1968,561,88381,711,28/06/2024 13:28,0,F2 T2 KR 2.3: Weekly trainings - 12 in a quarter
1969,561,42013,711,28/06/2024 13:28,0,F2 T2 KR 2.3: Weekly trainings - 12 in a quarter
1970,562,71518,711,28/06/2024 13:39,0,"FS T3 KR 3.1: Increase Loan Book Portfolio (B2B,B2C,EWA)"
1971,562,88381,711,28/06/2024 13:39,0,"FS T3 KR 3.1: Increase Loan Book Portfolio (B2B,B2C,EWA)"
1972,562,42013,711,28/06/2024 13:39,0,FS T3 KR 3.1: Increase number of lives covered under health insurance
1973,562,42013,711,28/06/2024 13:39,0,FS T3 KR 3.1: Increase number of assets insured
1974,562,42013,711,28/06/2024 13:39,0,FS T3 KR 3.1: Increase insurance premiums
1975,563,88016,4708,28/06/2024 14:31,0,TWO COUNTRIUES
1976,510,79353,711,28/06/2024 16:03,0,Strenthening Internal Controls
1977,510,100264,711,28/06/2024 16:09,0,KR 2.2 Update EOR Employee Statutory Data into the Global sysytem
1978,510,100264,711,28/06/2024 16:13,0,KR 2.3 Enhancing Payroll processes to minimise payroll errors
1979,247,100264,711,28/06/2024 16:18,0,KR 1.2: Undertake a customer care training to enhance my skills in dealing with clients.
1980,247,100264,711,28/06/2024 16:38,0,KR 1.1: Conduct training to Product support and Customer Service teams on unique payroll issues.
1981,562,92070,711,28/06/2024 18:08,1,FS T3 KR 3.1: Increase Workpay Staff Loans
1982,48,95677,711,28/06/2024 21:29,0,Miriam Q2_KR 2.1;Workshop Performance Review to the QA team for knowledge sharing
1983,48,95677,711,28/06/2024 21:30,0,Miriam Q2_KR 2.2;Workshop Recruitment to the QA teams for knowledge sharing
1984,49,95677,711,28/06/2024 21:38,0,"Miriam Q3_KR_3.1;Run regressions from AIO on reports & analytics for BSC , OKR & Performance Review"
1985,49,95677,711,28/06/2024 21:38,0,Miriam Q2_KR 3.2;Update testcases on AIO for Maintenance release testing fixed bugs and enhancements for performance management
1986,49,95677,711,28/06/2024 21:38,0,Miriam Q2_KR 3.3;Run regressions from AIO on BSC
1987,47,95677,711,28/06/2024 21:48,0,Miriam Q2_KR 1.1; Test and create test cases on AIO for Organisational structure in Assay & Core
1988,47,95677,711,28/06/2024 21:48,0,Miriam Q2_KR 1.2; Test and create test cases on AIO for Performance Review
1989,47,95677,711,28/06/2024 21:48,0,"Miriam Q2_KR 1.3; Test and create test cases on AIO for reports & analytics for BSC, OKR & Performance Review"
1990,47,95677,711,28/06/2024 21:48,0,Miriam Q2_KR 4.1; Achieve 100% on time delivery of sprints assigned
1991,554,122960,5738,29/06/2024 16:00,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1992,554,122960,5738,29/06/2024 16:00,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
1993,554,122960,5738,29/06/2024 16:00,0,Innovation-Alignment with Company values-Achieve 100% Alignment
1994,554,122960,5738,29/06/2024 16:00,0,Resilience-Alignment with Company values-Achieve 100% Alignment
1995,554,122960,5738,29/06/2024 16:00,0,Respect-Alignment with Company values-Achieve 100% Alignment
1996,554,122960,5738,29/06/2024 16:00,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
1997,554,122960,5738,29/06/2024 16:00,0,Leadership-Alignment with Company values-Achieve 100% Alignment
1998,554,104070,5738,29/06/2024 16:00,0,Integrity-Alignment with Company values-Achieve 100% Alignment
1999,554,104070,5738,29/06/2024 16:00,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
2000,554,104070,5738,29/06/2024 16:00,0,Innovation-Alignment with Company values-Achieve 100% Alignment
2001,554,104070,5738,29/06/2024 16:00,0,"Resilience	Alignment with Company values	Achieve 100% Alignment"
2002,554,104070,5738,29/06/2024 16:00,0,Respect-Alignment with Company values-Achieve 100% Alignment
2003,554,104070,5738,29/06/2024 16:00,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
2004,554,104070,5738,29/06/2024 16:00,0,Leadership-Alignment with Company values-Achieve 100% Alignment
2005,554,111012,5738,29/06/2024 16:00,0,Integrity-Alignment with Company values-Achieve 100% Alignment
2006,554,111012,5738,29/06/2024 16:00,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
2007,554,111012,5738,29/06/2024 16:00,0,Innovation-Alignment with Company values-Achieve 100% Alignment
2008,554,111012,5738,29/06/2024 16:00,0,Resilience-Alignment with Company values-Achieve 100% Alignment
2009,554,111012,5738,29/06/2024 16:00,0,"Respect	Alignment with Company values	Achieve 100% Alignment"
2010,554,111012,5738,29/06/2024 16:00,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
2011,554,111012,5738,29/06/2024 16:00,0,Leadership-Alignment with Company values-Achieve 100% Alignment
2012,554,102757,5738,29/06/2024 16:00,0,Integrity-Alignment with Company values-Achieve 100% Alignment
2013,554,102757,5738,29/06/2024 16:00,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
2014,554,102757,5738,29/06/2024 16:00,0,Innovation-Alignment with Company values-Achieve 100% Alignment
2015,554,102757,5738,29/06/2024 16:00,0,Resilience-Alignment with Company values-Achieve 100% Alignment
2016,554,102757,5738,29/06/2024 16:00,0,Respect-Alignment with Company values-Achieve 100% Alignment
2017,554,102757,5738,29/06/2024 16:00,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
2018,554,102757,5738,29/06/2024 16:00,0,Leadership-Alignment with Company values-Achieve 100% Alignment
2019,554,102748,5738,29/06/2024 16:01,0,Integrity-Alignment with Company values-Achieve 100% Alignment
2020,554,102748,5738,29/06/2024 16:01,0,Customer Focus-Alignment with Company values-Achieve 100% Alignment
2021,554,102748,5738,29/06/2024 16:01,0,Innovation-Alignment with Company values-Achieve 100% Alignment
2022,554,102748,5738,29/06/2024 16:01,0,Resilience-Alignment with Company values-Achieve 100% Alignment
2023,554,102748,5738,29/06/2024 16:01,0,Respect-Alignment with Company values-Achieve 100% Alignment
2024,554,102748,5738,29/06/2024 16:01,0,Collaboration-Alignment with Company values-Achieve 100% Alignment
2025,554,102748,5738,29/06/2024 16:01,0,Leadership-Alignment with Company values-Achieve 100% Alignment
2026,555,119087,5738,01/07/2024 00:01,0,"External Training 	Ensure 100% compliance with attendance for external training/courses nominated"
2027,555,119087,5738,01/07/2024 00:05,0,"Knowledge Sharing Sessions 	Attend all KSS and Facilitate at least 2 sessions"
2028,555,119087,5738,01/07/2024 00:05,0,"Certification	Earn a certification"
2029,555,119087,5738,01/07/2024 00:05,0,"Networking 	Attend at least 1 Networking event"
2030,555,122960,5738,01/07/2024 00:10,0,Self-development - Courses attended for self-development
2031,555,122960,5738,01/07/2024 00:10,0,Self-development - Books read for self-development
2032,555,122960,5738,01/07/2024 00:10,0,"Certifications	- Any new certification gained"
2033,555,122960,5738,01/07/2024 00:10,0,Knowledge Sharing Sessions-Attend all KSS and Facilitate at least 1 session
2034,555,122960,5738,01/07/2024 00:10,0,"Courses Attended	 Ensure attendance on external courses nominated"
2035,555,104070,5738,01/07/2024 00:20,0,"Courses Attended	 Ensure attendance on external courses nominated"
2036,555,104070,5738,01/07/2024 00:20,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2037,555,104070,5738,01/07/2024 00:20,0,"Certifications	 Any new certification gained"
2038,555,104070,5738,01/07/2024 00:20,0,Self-development - Books read for self-development
2039,555,104070,5738,01/07/2024 00:20,0,Self-development - Courses attended for self-development
2040,555,111012,5738,01/07/2024 00:20,0,"Courses Attended	 Ensure attendance on external courses nominated"
2041,555,111012,5738,01/07/2024 00:20,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2042,555,111012,5738,01/07/2024 00:20,0,"Certifications	 Any new certification gained"
2043,555,111012,5738,01/07/2024 00:20,0,Self development - Books read for self development
2044,555,111012,5738,01/07/2024 00:20,0,Self development - Courses attended for self development
2045,555,102757,5738,01/07/2024 00:24,0,"Courses Attended	 Ensure attendance on external courses nominated"
2046,555,102757,5738,01/07/2024 00:24,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2047,555,102757,5738,01/07/2024 00:25,0,"Certifications	 Any new certification gained"
2048,555,102757,5738,01/07/2024 00:25,0,Self development - Books read for self development
2049,555,102757,5738,01/07/2024 00:25,0,Self development - Courses attended for self development
2050,555,102748,5738,01/07/2024 00:36,0,"Courses Attended	 Ensure attendance on external courses nominated"
2051,555,102748,5738,01/07/2024 00:36,0,Knowledge Sharing Sessions-Attend all KSS and Facilitate at least 1 session
2052,555,102748,5738,01/07/2024 00:36,0,"Certifications	 Any new certification gained"
2053,555,102748,5738,01/07/2024 00:36,0,Self-development - Books read for self-development
2054,555,102748,5738,01/07/2024 00:36,0,Self-development - Courses attended for self-development
2055,555,102750,5738,01/07/2024 00:41,0,"Courses Attended	 Ensure attendance on external courses nominated"
2056,555,102750,5738,01/07/2024 00:41,0,Knowledge Sharing Sessions - Attend all KSS and Facilitate at least 2 sessions
2057,555,102750,5738,01/07/2024 00:41,0,Networking Events Attended - Attend at least 1 Networking event
2058,555,102758,5738,01/07/2024 00:41,0,"Knowledge Sharing Sessions	Attend all KSS and Facilitate at least 3 session"
2059,555,102749,5738,01/07/2024 00:42,0,"Networking Events Attended	 Attend at least 1 Networking event"
2060,555,102749,5738,01/07/2024 00:42,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 2 sessions"
2061,555,102749,5738,01/07/2024 00:42,0,"Courses Attended	 Ensure attendance on external courses nominated"
2062,555,103266,5738,01/07/2024 00:48,0,"Courses Attended	 Ensure attendance on external courses nominated"
2063,555,103266,5738,01/07/2024 00:48,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 2 sessions"
2064,555,103266,5738,01/07/2024 00:48,0,"Networking Events Attended	 Attend at least 1 Networking event"
2065,555,102751,5738,01/07/2024 00:48,0,"Courses Attended	Ensure attendance on external courses nominated	Achive 100% attendance"
2066,555,102751,5738,01/07/2024 00:48,0,"Knowledge Sharing Sessions	Attend all KSS and Facilitate at least 2 session"
2067,555,102751,5738,01/07/2024 00:48,0,"Certifications		Pass exam and earn certification"
2068,555,122132,5738,01/07/2024 00:56,0,"Courses Attended	 Ensure attendance on external courses nominated"
2069,555,122132,5738,01/07/2024 00:57,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2070,555,122132,5738,01/07/2024 00:57,0,"Certifications	 Any new certification gained"
2071,555,122132,5738,01/07/2024 00:57,0,Self-development - Books read for self-development
2072,555,122132,5738,01/07/2024 00:57,0,Self-development - Courses attended for self-development
2073,555,114640,5738,01/07/2024 01:16,0,"Courses Attended	 Ensure attendance on external courses nominated"
2074,555,114640,5738,01/07/2024 01:16,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2075,555,114640,5738,01/07/2024 01:16,0,"Certifications	 Any new certification gained"
2076,555,114640,5738,01/07/2024 01:16,0,Self-development - Books read for self-development
2077,555,114640,5738,01/07/2024 01:16,0,Self-development - Courses attended for self-development
2078,555,108308,5738,01/07/2024 01:16,0,"Courses Attended	 Ensure attendance on external courses nominated"
2079,555,108308,5738,01/07/2024 01:16,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2080,555,108308,5738,01/07/2024 01:16,0,"Certifications	 Any new certification gained"
2081,555,108308,5738,01/07/2024 01:16,0,"Self-development - books read	Books read for self-development"
2082,555,108308,5738,01/07/2024 01:16,0,Self-development - Courses attended for self-development
2083,555,102747,5738,01/07/2024 01:16,0,"Courses Attended	 Ensure attendance on external courses nominated"
2084,555,102747,5738,01/07/2024 01:16,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2085,555,102747,5738,01/07/2024 01:16,0,"Certifications	 Any new certification gained"
2086,555,102747,5738,01/07/2024 01:16,0,Self development - Books read for self development
2087,555,102747,5738,01/07/2024 01:16,0,Self development - Courses attended for self development
2088,555,102756,5738,01/07/2024 01:16,0,"Courses Attended	 Ensure attendance on external courses nominated"
2089,555,102756,5738,01/07/2024 01:16,0,"Knowledge Sharing Sessions	 Attend all KSS and Facilitate at least 1 session"
2090,555,102756,5738,01/07/2024 01:16,0,"Certifications	 Any new certification gained"
2091,555,102756,5738,01/07/2024 01:16,0,Self development - Books read for self development
2092,555,102756,5738,01/07/2024 01:17,0,Self development - Courses attended for self development
2093,540,128077,7543,01/07/2024 09:30,0,Supported accounts
2094,564,128077,7543,01/07/2024 09:35,0,Supported active accounts
2095,565,128076,7543,01/07/2024 10:26,0,newly created accounts
2096,566,129879,7821,01/07/2024 11:22,0,Increase bookings to 50000 tickets monthly
2097,567,124633,7204,01/07/2024 11:43,0,Set up entities in 3 African countries
2098,568,132507,7821,01/07/2024 11:43,0,Achieve 72000 tickets booked per month
2099,569,128392,7204,01/07/2024 11:49,0,Have a social media campaign to boost revenue
2100,568,129898,7821,01/07/2024 11:50,0,"Achieve 36,000 tickets booked per month"
2101,555,102753,5738,01/07/2024 14:21,0,"Courses Attended	 Ensure attendance on external courses nominated"
2102,555,102753,5738,01/07/2024 14:21,0,"Knowledge Sharing Sessions 	 Attend all KSS and Facilitate at least 2 sessions"
2103,555,102753,5738,01/07/2024 14:21,0,Networking Events Attended Attend at least 1 Networking event
2104,554,102753,5738,01/07/2024 14:25,0,"Integrity	 Alignment with Company values"
2105,554,102753,5738,01/07/2024 14:25,0,"Customer Focus	 Alignment with Company values"
2106,554,102753,5738,01/07/2024 14:25,0,Innovation - Alignment with Company values
2107,554,102753,5738,01/07/2024 14:25,0,"Resilience	 Alignment with Company values"
2108,554,102753,5738,01/07/2024 14:25,0,"Respect	 Alignment with Company values"
2109,554,102753,5738,01/07/2024 14:25,0,"Collaboration	 Alignment with Company values"
2110,554,102753,5738,01/07/2024 14:25,0,"Leadership	 Alignment with Company values"
2111,496,102753,5738,01/07/2024 14:31,0,Ensure completion and track effectiveness of approved training programs
2112,496,102753,5738,01/07/2024 14:31,0,Monitor and track employee compliance to compnany policies
2113,496,102753,5738,01/07/2024 14:31,0,TAT for recruitment and employee onboarding
2114,496,102753,5738,01/07/2024 14:31,0,"TAT for registration of employees under Group Life, HMO etc"
2115,496,102753,5738,01/07/2024 14:31,0,Accuracy of employee data and filing system
2116,496,102753,5738,01/07/2024 14:31,0,Payroll and benefits administration
2117,496,102753,5738,01/07/2024 14:31,0,Implementation of Performance management policies
2118,496,102753,5738,01/07/2024 14:31,0,"Assessing the management of office supplies, inventory levels, procurement processes, and cost-effectiveness."
2119,496,102753,5738,01/07/2024 14:31,0,"Evaluating the maintenance and upkeep of office facilities, including workspace organization, cleanliness, safety compliance, and maintenance requests."
2120,555,102753,5738,01/07/2024 14:40,0,"Courses Attended	 Ensure attendance on external courses nominated"
2121,555,102753,5738,01/07/2024 14:40,0,"Knowledge Sharing Sessions 	 Attend all KSS and Facilitate at least 2 sessions"
2122,555,102753,5738,01/07/2024 14:41,0,"Networking Events Attended	 Attend at least 1 Networking event"
2123,446,102753,5738,01/07/2024 14:45,0,"Internal customer feedback survey	Achieve minimum 80% on satisfaction survey"
2124,343,85998,711,02/07/2024 14:50,0,Juliet Q2: 1 Achieve 5 Client Recommendations
2125,126,85998,711,02/07/2024 16:30,0,JulietT2:Q2-3: Conduct a wellness check of at least 80 clients
2126,126,85998,711,02/07/2024 16:30,0,Juliet T2:Q2-2: Participate in 2 quarterly training initiatives
2127,69,85998,711,02/07/2024 16:39,0,Juliet T3:Q2-3: Achieve $350 per quarter in upsell and cross-sell Monthly Recurring Revenue
2128,69,85998,711,02/07/2024 16:41,0,Juliet T3:Q2-1: Retain all active customers each quarter
2129,71,85998,711,02/07/2024 17:14,0,Juliet T1:Q2-3: Convert 50% of clients from short-term billing cycles to to long-term billing cycles
2130,71,85998,711,02/07/2024 17:16,0,Juliet T1:Q2-1: Shorten the onboarding timeline from 22 to 14 days
2131,47,97779,711,03/07/2024 11:16,0,Samuel KR 1.1: Enable companies to collect EOR contract details via the system
2132,47,97779,711,03/07/2024 11:24,0,Samuel KR 1.2: EOR admin portal - creation and viewing of contract templates
2133,343,128129,711,04/07/2024 14:42,0,Omotayo Q2: 1 Achieve 5 Client Recommendations
2134,573,128078,7543,08/07/2024 14:25,0,TOTAL NUMBER OF ACCOUNTS OPENED
2135,574,128077,7543,08/07/2024 14:29,0,TOTAL NUMBER OF ACCOUNTS OPENED
2136,575,127861,7543,08/07/2024 14:35,0,TOTAL NUMBER OF NEW ACCOUNTS CREATED
2137,576,88016,4708,09/07/2024 09:18,0,DEVELOP TWO TEMPLATES
2138,577,88016,4708,09/07/2024 10:22,0,OPEN SUBSIDIARY IN 15 COUNTRIES
2139,576,106708,4708,09/07/2024 10:33,0,Margaret KRA1: helping in UGANDA ACCOUNT
2140,578,131908,7921,11/07/2024 11:14,0,"Develop at least 15,000 Health Champions by the end of 2024"
2141,578,131909,7921,11/07/2024 11:22,0,Raise public awareness about IPC and preventive practices through 2 campaigns by the end of 2024
2142,578,131908,7921,11/07/2024 11:23,0,"Develop at least 15,000 Health Champions by the end of 2024"
2143,579,131907,7921,11/07/2024 11:31,0,"Increase access to IPC, AMR and patient safety capacity building opportunities through physical, virtual, and online training including institutionalized education for IPC and AMR in university curricula by end of 2024"
2144,580,131907,7921,11/07/2024 11:33,0,"Improve capacity for evidence-based RCCE, surveillance, and forecasting among 40 One Health experts by the end of 2024"
2145,581,131909,7921,11/07/2024 12:01,0,Complete first draft of communications strategy by Q4 2024
2146,581,131909,7921,11/07/2024 12:03,0,Complete first draft of communications strategy by Q3
2147,581,131909,7921,11/07/2024 12:04,0,"Ensure the all in one document is reviewed and completed to align with our model, our TOC and the latest Mighty Ally training by the end of the year"
2148,581,131909,7921,11/07/2024 12:05,0,Work with the graphic designer to ensure development of two graphics - one to represent our model and one to represent our organizational TOC - by the end of Q4 2024
2149,581,131913,7921,11/07/2024 12:11,0,Develop key parts of the DRASA organizational communications strategy by Q3 including an updated brand guide
2150,581,131913,7921,11/07/2024 12:12,0,Ensure the finalization of 4 sections of the all in one document by the end of the year
2151,582,131909,7921,11/07/2024 12:15,0,Coordinate with media to publish 3 articles/thought leadership pieces by end of year
